id,system,title,date,status,supersedes,superseded_by,closes,also,body
D-331,Power backbone and battery,The master disconnect is the Blue Sea 9004e; its auxiliary pole is a switch-position input so the PMU drops excitation before the main contacts break,2026-09-11,superseded,,D-351,00.12,,"**D-331 — The master disconnect is the Blue Sea 9004e; its auxiliary pole is a switch-position input so the PMU drops excitation before the main contacts break, and a high-joule TVS goes across the PMU main feed.** Camden's call, 2026-09-11, answering `00.12`: option (b).

**The hazard.** An unsuppressed load dump on a 12 V system is ISO 7637-2 pulse **5a — 65–87 V for 40–400 ms**, and reported lithium BMS disconnects run **120 V and above**. There are two triggers. Opening the master with the engine running is the avoidable one. **The BMS opening while driving** — over-current, cell fault, over-temperature — needs no mistake and never goes away: lead-acid degrades gracefully and stays in circuit, a BMS opens in milliseconds at full charge current.

**Why the aux pole is used this way and not the obvious way.** The 9004e carries an Alternator Field Disconnect pole whose contacts open slightly *before* the main contacts. On an externally regulated alternator it opens the field directly. D-316 fixed this car to the FB/FC alternator, which is **internally regulated**, so there is no external field to open. But the PMU already owns excitation on O12 → F15, so the aux pole is read instead as a **switch-position input**: the PMU sees the master about to open and drops excitation in logic before the main path breaks. Same protection, achieved through a channel the design already had.

**The TVS is independent of all of that.** A high-joule TVS across the PMU main feed at the module is the only thing that covers the BMS-opening case, which no switch can anticipate. It goes in whatever else is decided, and it is a couple of dollars. Separately, ECUMaster is to be asked directly whether the PMU's published ""immunity according to ISO 7637"" covers pulse **5a** unclamped or only **5b** — the TVS is fitted either way, so the answer changes nothing, it only tells us how much margin the module brings on its own.

**In the data.** `parts` `P049` becomes the 9004e; the SKU and price carry `confirm` until the cart is re-priced, which under D-323 has not happened. A high-joule TVS for the PMU main feed becomes its own `parts` row — it is not `P106`, which is the ICU carrier's own protection. The switch-position conductor runs the L4 leg from the cargo bin to the dash and takes a spare size-16 cavity in `L4-S2`, which had three free. **The PMU input it lands on is not assigned here** (`W-331`): `inputs` lists A1–A6, A8, A15 and A16 but not A7, which HO04 uses, so the table does not yet describe the module's real channel set. That is completed against the PMU's channel list first, and if no input is genuinely free it becomes a block rather than a guess."
D-333,The dash node,"The PMU-24 DL's channel set is complete - sixteen analog channels, six of them running as outputs, and not one position spare",2026-09-12,standing,,,,W-331 · G12 · 00.14,"**D-333 — The PMU-24 DL's channel set is complete: it has sixteen analog channels, six of them are configured as outputs, and not one of the 39 positions is spare.** Agent, 2026-09-12, against `01-REFERENCE/PMU_info/PMU-24_Pinout_v1.0.pdf` and the manual's specification tables, completing `W-331` as D-331 required.

D-331 ended by saying the input for the master-switch position sense ""is not assigned here"" and that `inputs` ""lists A1–A6, A8, A15 and A16 but not A7, so the table does not yet describe the module's real channel set."" It does now, and the answer is worse than a missing row.

**What the module actually has.** Eight dedicated analog inputs **A1–A8**, 10-bit, 0–5 V, 20 V maximum, with software-selectable 10 kΩ pull-up or pull-down. Eight more channels **A9–A16** that **share their pins with outputs O17–O24** — 12-bit, 0–20 V, 30 V maximum, configurable as input *or* 7 A high-side output, one or the other. Then O1–O5 and O12–O16 at 25 A, and O6–O11 at 15 A, on their own pins.

**What this design does with them.** A1–A8 are all used: turn stalk, wiper stalk, brake and park, pop-up L, pop-up R, door jambs, **the oil-pressure node (A7)** and the hazard/horn/wink ladder. A9–A14 are all configured as **outputs** — O17 turn L, O18 turn R, O19 reverse, O20 interior, O21 start relay, O22 keep-alive. A15 and A16 are the headlight and key ladders, on the 12-bit side because they are read on the 12 V rail. O1–O16 are all assigned, with O13 and O14 capped for the swap. Counting: 22 outputs + 10 inputs + `+12V sw` + `+5V out` + ground + two CAN pairs = 39. **Every position.**

**So there is no free input and no free output.** `G12` asked me to write the expansion path down and assumed ""all 22 outputs are allocated (two to the swap) and all ten inputs""; the truth is sixteen channels, not ten, and the six that look like spare inputs are already outputs. This is not a shortage that turns up at commissioning — it turns up the first time anyone wants one more thing, which is now.

**In the data.** `inputs` gains A7 and gains A9–A14 as `kind=output`, so the table finally describes the module's channel set rather than a subset of it; the enum widened to take `output`, deliberately, and `_tables` says what the table is now for. `rules spare-capacity` writes the growth path down: it starts at a relay socket, a fuse position, the O15 comfort bus, a capped module drop, or a second PMU — never at a channel. **`W-331` cannot be finished** and becomes `00.14`: which channel gives way, or does the sense go. The `L4-S2 6` conductor stays as drawn until that is answered."
D-334,"Outputs, soft fuses and logic","Output health is a band around a measured baseline, and the low half of it is the module's own undercurrent flag",2026-09-12,standing,,,,G1 · CK01,"**D-334 — An output's healthy current is a band around a measured baseline, never a typed number; the low half of the band is the module's own Min Current parameter, and channels below the module's measurement floor get no band at all.** Agent, 2026-09-12, carrying out `G1` against the PMU manual §9.1.

`G1` asked for ""a `healthy_a` band per output in `pins.csv`, recorded at shakedown, and PMU logic rows that flag a lamp channel reading under half its baseline or a motor over 1.5× it."" Two things changed in the doing.

**It is one stored number, not a band, because the band is derived (R2).** `pins.baseline_a` holds the current measured live at shakedown; the thresholds are `0.5 × baseline_a` low and `1.5 × baseline_a` high, and storing them would be two more numbers to drift. Nothing about `enable_a` changes — the soft fuse protects the wire and is sized from the conductor (D-279), and health is a different question asked of the same measurement.

**The low half already exists in the module.** The PMU's **Min Current** parameter raises status **2 UNDERCURRENT** and — this is the part that makes it usable — **does not switch the output off**. D-279 already said undercurrent is an annunciator and no logic may be built on it; the manual agrees in the same words. So bulb-out costs one configuration field per channel, not a function. The high half is a written function, because the module has no ""running high but under the fuse"" concept.

**The floor is the real constraint, and it rules two channels out.** Below a per-class threshold the PMU clips its own measurement to zero: about **0.5 A typical and up to 2 A** on the 25 A outputs, about **0.2 A** on the 15 A outputs, about **0.1 A** on the 7 A outputs. A channel whose baseline is not comfortably above its floor cannot have a band without crying wolf every time it is on. **O21 (start relay, 0.2 A) and O22 (keep-alive, 0.2 A)** are both 7 A channels sitting on their floor: they get none, and that is written down rather than discovered at shakedown. The 25 A channels are the ones to watch — HEAD_LOW at 3.0 A and HEAD_HIGH at 3.5 A are only a little above a floor that can be as high as 2 A, which is exactly why the number is measured and not computed from `est_a`.

**In the data.** `pins.baseline_a` added, blank on every row until CK01 fills it. `rules health-band` carries the derivation and the floors. `checks` CK01 is the shakedown box: exercise each circuit, read `pmu.oN.current` in the client, record the steady figure, and treat a gap of more than about 20 % against `est_a` as a tired part rather than a bad reading — which is D-025's replacement list, arriving as a by-product."
D-335,"Outputs, soft fuses and logic","Retry is four named classes, and the pop-up bus is the one that must not retry",2026-09-12,standing,,,,G2,"**D-335 — Retry is four named classes, not one rule and not three, and the pop-up bus is the one that must not retry.** Agent, 2026-09-12, carrying out `G2` under D-279's policy.

D-279 split retry and latch by fault type but left every channel carrying the same ""3 retries, 5 s"". `G2` asked for three classes. Writing them out produced four, because one channel does not fit any of the three and pretending it does would be worse than an extra name.

- **lamp** — 3 retries at 5 s, then latch **and annunciate**. A latched stop lamp or headlamp that says nothing is worse than a flickering one (D-279). Eleven channels, including the accessory and comfort buses and the horn.
- **motor** — 5 retries at 15 s, no latch. A wiper stalled in snow or a blower against a blocked box is a thermal event that clears; the stall timer governs, not a current spike. Wipers high and low, blower, defog.
- **critical** — 1 retry at 2 s, then off until the key leaves RUN. A fuel pump or an ignition that trips twice in three seconds is a fault, and quietly retrying it forever is how a chafe becomes a fire. Fuel pump, ignition, start relay.
- **guarded** — 1 retry, then off and flag. **O1, the pop-up motor bus, and only O1.** An overcurrent here does not mean a marginal load; it means something is physically in the way, and a hand is the something. D-279 already noted O1 has no headroom — it sits at the 25 A ceiling against a measured 26 A both-sides stall — so its real handler is the D-186 obstruction timeout and retry exists only to ride out a cold morning.
- **none** — keep-alive and the two capped swap channels.

**Why a name and not just numbers.** The point of the column is that a channel cannot quietly differ from its peers: adding an output means choosing a class, and the class is the argument. The parameters map one-to-one onto the module's own Retry count / Retry every / Retry forever fields, so this is configuration, not firmware.

**In the data.** `logic.retry_class` added and set on all 21 rows; `logic.retry` rewritten from prose to the class's parameters; `rules retry-class` holds the definitions and the reasoning. No wire, no part."
D-336,"Outputs, soft fuses and logic",The PMU cannot report an output stuck ON; it is inferred from output voltage against output state and it can only annunciate,2026-09-12,standing,,,,G3 · CK07 · 00.15,"**D-336 — The PMU cannot report an output stuck ON. The condition is inferable from output voltage against output state, it is annunciation only, and the master disconnect stays the one hard kill.** Agent, 2026-09-12, reading the PMU manual §6.1 for `G3`.

`G3`'s premise is right and it is the failure mode this whole architecture inherits: **a relay fails open, a high-side MOSFET fails short.** An output stuck on runs its load with the key out and the module asleep.

**The manual is silent, and definitively so.** The complete output-status vocabulary is `0 OFF · 1 ACTIVE · 2 UNDERCURRENT · 3 OVERCURRENT · 7 THERMAL SHUTDOWN`. Every one of them is a story about how much current is flowing through an output the module believes it is driving. There is no state for ""commanded off and still live"", and no fault code, LED colour or CAN bit for it.

**It is detectable, and that is worth having.** The PMU measures **voltage** on every output — 0–16 V on the 25 A and 15 A pins, 0–20 V on the 7 A pins — and exposes it as `oN.voltage` alongside `oN.active`. Battery volts with `.active = 0` is a shorted switch, and a function saying so is three comparisons. `CK07` is that check at shakedown for O2, O3, O5, O7 and O12.

**But a detector is not a stop.** The thing doing the annunciating is the module that just failed, and the output it would need to drive to warn you is on the same silicon. So the honest statement is: this buys a diagnosis, not a protection. The protection is mechanical and it is the **master disconnect** — which is why `recovery` RC01 is ""open the master disconnect before you touch anything"", first, before any other step, and why it says a high-side FET fails short rather than assuming the reader knows.

**One thing the row did not know.** The PMU has a built-in **inertia switch** that drops every output when measured acceleration exceeds a configurable threshold, 6 G by default. That covers the crash case properly — as long as the module is alive, which is exactly the case a shorted FET is not.

**In the data.** `checks` CK07. `recovery` RC01 and the whole dead-module branch. `rules health-band` notes that undercurrent annunciates and does not stop. The row's last question — whether **O5, the fuel pump**, gets a series relay off the key's RUN ladder as a hardware back-stop — is Camden's, as the row said, and is **`00.15`**."
D-337,Power backbone and battery,"The PMU publishes no quiescent current, so D-280's measurement is the only number there will ever be",2026-09-12,standing,,,,G4 · CK02,"**D-337 — ECUMaster publishes no quiescent or sleep current for the PMU, so D-280's bench measurement is the only number this design will ever have.** Agent, 2026-09-12, answering `G4`(a) against the manual.

`G4` asked me to ""read the PMU's real sleep current from the manual and compute days-to-BMS-cutoff against the Ionic's capacity"". The manual has no such figure. The specification tables give operating voltage (6–22 V), operating temperature, CPU, connectors and weight, and for outputs and inputs they are exhaustive — but there is no standby, sleep, quiescent or off-state current anywhere in 163 pages. D-280 already said as much and it is now confirmed rather than assumed.

**So the computation cannot be done and the arithmetic is already recorded.** D-280 carries it: on the 40 Ah pack, roughly **11 days at 150 mA and 80 days at 20 mA** before the BMS cuts off, with a bench measurement of an ECUMaster PMU reported at **under 20 mA**. The design's target is **≤ 30 mA, accept ≤ 50 mA**. Nothing here improves on that; what it does is close the door on getting the number from paper.

**Two things this run adds to it.** The pack's own cut-off is now recorded — **8.0 V** (00-CAR SP-232) — so the endpoint of that arithmetic is a real number rather than ""flat"". And `G4`'s (b), the clamp-meter box, is `CK02`: on the **battery negative cable**, engine off, one hour after key-off, which is a different reading from install 3.11's PMU-only bench figure and is the one that catches the amplifier, the head unit's constant through K11, the always-hot courtesy lamps on F19 and the pack's own BMS. Both are wanted; neither substitutes for the other.

**`G4`(c) is already ruled and was not re-asked.** The row proposed a Victron SmartShunt as `Q-128`. **D-330 declined it** on 2026-09-11 and took battery data from the Ionic's own BMS over BLE instead, deferring the shunt rather than rejecting it. A solved question governs every case like it.

**In the data.** `checks` CK02. `work` G4 done. No part, no wire, no change to LD17 — the estimate stands as an estimate until CK02 replaces it."
D-338,"Switches, ladders and inputs","The PMU has a native delayed turn-off; the keep-alive expression may move into it, the wiring does not",2026-09-12,standing,,,,V-075 · CK06,"**D-338 — The PMU has a native delayed turn-off, so the keep-alive *expression* can move into it. The O22 conductor, its wake-strip diode and its drive to K11 do not move.** Agent, 2026-09-12, answering `V-075` from the manual §16.7.

`V-075` asked whether a configurable power-down delay makes the O22 self-hold latch unnecessary. **It exists.** The *Delayed turn off* panel (F9 in the client) gives **Turn off minimum time**, **Turn off maximum time** and a **Turn off channel**, and it requires exactly the wiring this design already has — a separate battery feed at the stud and a switched 12 V at pin 7. While the module is in that state `pmu.isTurningOff` reads 1, and turning the ignition back on restarts it half a second later.

**What may move.** D-248's rule set — release 30 s after the last input change with the key off and every door closed, and force release after 30 minutes whatever the doors read — is an expression today, held up by O22 feeding its own wake pin through a diode. That is a self-hold loop written in logic, and the panel does the same thing in the module's own firmware, with the force-off as a maximum time instead of a timer the logic has to run.

**What does not move, and this is the point of writing it down.** `V-075` said ""the `KEEP_ALIVE` output (pin 8, O22) and its wake-strip diode are redundant and K11 can be driven from that delay instead."" Only the first half survives contact with the pin list. **O22 also drives K11**, the head unit's constant master, and there is no spare output to hand that job to — D-333 has just established there is not one free position on the module. And the wake-strip diode costs nothing to leave in place while removing it is a wiring change at the dash node. So: the conductor stays, the diode stays, K11 stays on O22, and only the expression is a candidate to move. That is the reading that keeps the most options open, and it is free.

**One number the manual does not give.** It does not say what range *Turn off maximum time* accepts, and D-248 needs 30 minutes. If the field tops out below that, the expression stays exactly as written and nothing is lost. That is **`CK06`**, in the client at install §5.4 — a two-minute look, not a measurement on the car.

**In the data.** `checks` CK06; `work` V-075 done. `rules sleep` and `logic KEEP_ALIVE` are unchanged until CK06 says the panel can hold 30 minutes."
D-339,"Legs, connectors and grounds","Two routing rules the benchmark earned: water enters from below or not at all, and the tach shield never runs beside a coil lead",2026-09-12,standing,,,,G7 · G11 · CK04,"**D-339 — Two routing rules the production-car benchmark earned: everything enters a module from below or with a drip loop, and the shielded tach core never runs beside a coil lead.** Agent, 2026-09-12, carrying out `G7` and `G11`.

**Water (`G7`).** The classic Mercedes rear-SAM failure is water down a lamp seal or a blocked drain into a module. The FB's equivalents are the cowl seam and the windscreen, and the dash node sits in the footwell under both. `rules water-ingress`: every conductor enters the PMU, the dash node and each sill or rear panel **from below or with a drip loop**; nothing mounts in the **lowest 50 mm** of the footwell; the PMU's 39-way faces **down or sideways, never up**. Written now because moving a bracket while the dash is out costs nothing and moving it afterwards costs the dash. Where the water actually goes when the drains block is `CK04`, a look at M-1 — the rule does not wait on it.

**EMC (`G11`), with one correction to the premise.** The row said ""the engine leg carries the CAN2 drop and the tach line past the coils and igniters."" **The engine leg no longer carries CAN2 at all.** D-318 released `L1-S1 9` and `10` to sealing plugs and moved every computer, including a future ECU, to the dash node. So the engine-bay exposure is the **shielded tach core** alone — and it is the worst run in the car, because it takes a trailing-coil negative primary past four coil and igniter leads. `rules emc-routing`: it crosses ignition leads at **90°** and never runs parallel to one within **50 mm**, with the drain to the GND bus at the dash-node end only, which the record already specified. CAN2's only remaining exposure is inside the dash, where the same 50 mm applies past the blower and wiper motor leads and the O1 pop-up motor bus.

**In the data.** `rules water-ingress`, `rules emc-routing`, `checks` CK04. Both are install rules, so they govern how L1 and the dash node are **laid**, not only how they are drawn. No wire, no part, no cavity."
D-340,The record itself,"Two conventions written down: a cavity number is the moulding, and the fuse-lid card is a query",2026-09-12,standing,,,,G14 · G10,"**D-340 — Two conventions written down: a cavity number is the number moulded into the housing, and the fuse-lid card is a query rather than a document.** Agent, 2026-09-12, carrying out `G14` and `G10`.

**Cavity numbers (`G14`).** Every OEM harness print states its view convention at the top — wire side or mating side — because a mirror-image reading is the classic way to build a perfect harness backwards. This record has no such convention and does not need one, and that is the thing to say out loud: **a cavity number here is the number moulded into the housing itself.** Read it off the part. That is a reason the DT family suits this build — the number is on the moulding, so there is nothing to mirror. A factory plug is different: `lands_on` carries Mazda's terminal **letter** from the factory diagram, not a cavity number, and the two never share a cell. The row asked for one sentence at the head of a wire-tables document; in v3 the home for a convention is `rules`, where the check can see it.

**The fuse-lid card (`G10`).** Every OEM junction block carries its map on the lid; here the map is a config sheet in a binder, which is the same problem one layer up. The row asked for ""a template and a view"". **CLAUDE.md §1 forbids the view**, and rightly: `DECISIONS.md` is the one generated document and the visual layer is a later concern. But the card's content is entirely derived, so it does not need a template — it needs a query, and `rules fuse-lid-card` carries the two `sql` lines that print it: the outputs with their circuits and soft-fuse limits, and the fuse positions with their labels and feeds. Printed and laminated when there is something to print with, one at the dash node and one in the glovebox beside the laptop port. Because it is a query it can never disagree with the record, which is the only reason a card is allowed to exist at all.

**In the data.** `rules cavity-numbers`, `rules fuse-lid-card`. Nothing generated, nothing to keep in step."
D-341,"Wire, labels and materials","The bundle-derating audit changes nothing, because no conductor in this harness is loaded above 10 A continuous",2026-09-12,standing,,,,G8,"**D-341 — The bundle-derating audit finds nothing to change: every 16 AWG conductor on a channel enabled above 10 A is a tap already marked as one, and no conductor in this harness, at any gauge, is loaded continuously above 10 A.** Agent, 2026-09-12, carrying out `G8`.

`G8`'s concern is a good one. OEMs run sealed 1.5 mm contacts at about **10 A continuous in a loom**, not at their 13 A single-contact rating, because a bundle cannot shed heat the way a bench test can — and D-232 lets 16 AWG sit at exactly 13.0 A. The question was which conductors that actually bites.

**The query.** Five 16 AWG conductors sit on a channel enabled above 10 A: `DP-ICU-A 1`, `DP-DCU 1`, `DP-KEY 3` and `L4-S 4` off **O10** at 13.0 A, and `DP-ICU-B 12` off **O3** at 13.0 A. **All five already carry `src_note=tap`**, which is precisely the exception D-232 wrote — four of them are the cases D-232 named and the fifth is the road-speed sensor supply D-272 added later, correctly marked when it was added.

**And none of them carries current.** The ICU's logic rail draws about 0.8 A peak; the two capped module drops draw nothing; the road-speed sensor draws milliamps; the high-beam tell-tale sense is an input to a divider. The 13.0 A is the **channel's soft fuse**, sized to protect the 14 AWG branch behind it, not a description of the conductor's load. That distinction is the whole answer.

**Checked the other way too.** No 14 AWG conductor is loaded above 10 A either: O8 and O9 are held at 13.0 A by the DT contact rating (D-223) but draw 4.0 A and 5.5 A; O11 is enabled at 13.0 A and draws 6.0 A. The largest continuous load in the harness on anything smaller than 12 AWG is the horn at 6.0 A. There is nothing for OEM bundle derating to bite on.

**In the data.** Nothing. That is the finding, and it is worth a decision precisely so nobody runs the query again in six months."
D-342,"Wire, labels and materials",Route lengths become a measured table; the wire schedule and W-329 wait on M-2 rather than on another estimate,2026-09-12,standing,,,,G13 · W-329,"**D-342 — Route lengths become a measured table. The wire schedule, and `W-329` with it, wait on M-2 rather than on another estimate.** Agent, 2026-09-12, carrying out `G13` and re-gating `W-329`.

`W-329` asked me to recompute the 16 AWG RED family after D-329 removed `L2-S 6`, and D-329 was explicit that this is ""a derived figure … recomputed from the wire schedule, never by hand here."" **It cannot be recomputed, because the record contains no lengths.** Not one: `cavities` has gauge and colour and destination but no distance, `cables` has feet for the eleven heavy runs and nothing else does. The ~510 ft that D-256 quoted against a 500 ft spool was never derived from the cavity table — it was D-202's hand estimate at 1.5×, and subtracting one front-leg conductor from it by eye would be exactly the hand arithmetic D-329 refused.

**Rivian's lesson is the right one and it is not about the estimate.** They took 1.6 miles of wire out by *measuring* what a zonal layout needed. Here the footage is the design, and it is the one derived fact still typed.

**So the table exists now and the numbers wait.** `routes` — leg, from, to, via, feet — with **21 rows and every `ft` blank**: the five L1 runs, four L2, five L3, five L4 and the sill, each naming the grommet or path the tape follows. M-2 is now a checklist rather than a memory test, which matters because the interior comes apart once (D-202) and a route not measured that day is a route estimated forever. The cut length stays 1.5× the measured route.

**Consequence for the carts.** `W-329` is gated on `G13` and `G13` on `C1`'s M-2. If the 16 AWG RED family does come in under the 500 ft spool, `P009` — the 50 ft WireBarn cut D-256 added — leaves the order. Nothing is paid before then anyway (D-323), so the sequence costs nothing.

**In the data.** New table `routes`, 21 rows, `ft` blank. `work` G13 gated on C1, W-329 gated on G13, both with the reason in the note rather than in someone's memory."
D-343,"Switches, ladders and inputs","The kick-down gets its own inline fuse off the ignition output and three conductors, and rides the tunnel run that is already there",2026-09-12,standing,,,,W-320 · D-320,"**D-343 — The kick-down gets its own 5 A inline fuse off the ignition output and three conductors, and it rides the tunnel run the road-speed pair is already using.** Agent, 2026-09-12, carrying out `W-320` under D-320.

D-320 ruled the kick-down reproduced and operational and left the cavity and fuse assignment to `W-320`, against free positions rather than guesses made in the ruling. Here it is.

**The circuit, as the factory had it.** Kick-down switch **B-32** at the throttle pedal closes at wide-open throttle and energises solenoid **B-33** on the transmission. No module is involved, and none can be: D-333 has just established that the PMU has no free channel to read the switch or drive the solenoid with. That is fine — a direct switch-to-solenoid circuit is what the car had and what D-320 asked to keep.

**The feed: F21, 5 A, sealed inline off O12.** This follows the pattern F15, F16 and F20 already set for ignition-switched dash-node loads, and it means the kick-down is dead with the key out, which is correct. It deliberately does **not** come off F3: F3's 5 A also carries the ignition switch, the light switch and every wake stage, so a shorted solenoid there would take out all of them at once and leave the car with no inputs at all.

**The three conductors.**
- `L3-S2 12` — supply, F21 to the switch at the pedal. This was the last free cavity in that housing, which is worth knowing before anything else asks for one.
- `L3-S3 4` — the switch's other terminal back to the dash post, linked there to the L4 leg. It lands in L3-S3 only because L3-S2 is now full; four positions remain in L3-S3.
- `L4-S2 7` — post to the solenoid, down the tunnel. It shares the **RT21** run with the road-speed pair `L4-S 3 / 4`, so the tunnel still opens once (D-202) and the bundle grows by one 16 AWG conductor.

The solenoid grounds on its own transmission case, as it always did — continuity to the body is confirmed at install §4 rather than assumed, because a 44-year-old case ground is exactly the kind of thing that is fine until it is not.

**In the data.** `fuses` F21; `cavities` L3-S2 12, L3-S3 4, L4-S2 7; `devices` DV50 the switch and DV51 the solenoid; `parts` P137, one more sealed inline holder on the P002 line. `routes` RT21 names the shared tunnel run. The design no longer treats the kick-down as absent."
D-344,Build sequence,"The limp-home procedure is a table inside the record, and the glovebox kit is three parts",2026-09-12,standing,,,,W-322 · D-322 · 00.16,"**D-344 — The limp-home procedure is a table inside the record, not a document; the glovebox kit is three parts; and writing it out found one thing the ruling could not have known.** Agent, 2026-09-12, carrying out `W-322` under D-322.

D-322 ruled that the config file and a USB-to-CAN cable live in the car, plus ""a one-page written emergency procedure"" feeding fuel pump, ignition and brake lamps directly from the busbar. It also said the procedure ""lands in the install record when the install steps exist"". The install steps do not exist as rows in v3, and a page written outside the record would be the fifth thing to keep in step with it, so the procedure is a **table**: `recovery`, ten rows, `RC01`–`RC10`, ordered, with a `situation` of *always*, *soft fault* or *dead module*. It prints from the record, so the copy in the glovebox can never quietly diverge from the design.

**What it says, in short.** RC01 is the disconnect, first, before anything, and it says why: a high-side MOSFET fails **short**, so an output can be live with the key out (D-336). RC02 separates a soft fault from a dead module in one look. RC03–RC05 are the roadside fix: laptop on `DP-DIAG`, read `pmu.status` and the per-output status, force the channel or raise that one soft fuse, drive home, and put it back. RC06–RC09 are the dead-module branch: confirm the module and not its supply, then three temporary busbar feeds — fuel pump on the O5 conductor at 10 A, ignition on O12 at **20 A** because it also carries F15's excitation and F16, brake lamps on O7 at 10 A — landed on the conductors at the node, never on the module's pins, with the module's own output disconnected so a half-dead PMU cannot back-feed. RC08 says plainly that the disconnect is now the key. RC10 says a limp-home wire left in place is the next fault.

**The thing D-322 could not have known.** There is **nothing to switch the brake lamps with.** The brake pedal switch F-11 is a ladder contact — 4.7 kΩ to ground into A3 — and the spare P084 plunger beside it is a wake contact at the same signal level. Neither carries lamp current and neither ever will; that is what a ladder is. So a direct feed lights both brake lamps and leaves them lit: rear presence, no brake indication. RC09 says so in those words rather than pretending otherwise, and whether the kit gains a lamp-rated second pedal plunger — fitted at install while the pedal box is open, unwired until needed — is **`00.16`**.

**In the data.** New table `recovery`, RC01–RC10. `parts` P138 the USB-to-CAN cable and P139 the three-holder kit, both glovebox items that are never fitted to the car."
D-345,The dash node,"The ICU's battery frames carry voltage only, and a field with no source is left undefined rather than published as zero",2026-09-12,standing,,,,W-330 · D-330,"**D-345 — The ICU publishes the pack and the four cells as voltage, on two frames at 2 Hz, and leaves current, state of charge and temperature undefined rather than publishing zeros.** Agent, 2026-09-12, carrying out `W-330` under D-330.

D-330 chose the Ionic BMS over BLE and no shunt, and left the reader and the CAN publication to `W-330`.

**The reader.** The ESP32-C3 does both proven reads and nothing else. A **passive advertisement scan** gives pack millivolts with no connection, no pairing and nothing that can hang, and it keeps working while a phone is also connected. A **GATT client on `FFE1`** (service `FFE0`) gives the type-01 cell frame — `7E 01 08`, four little-endian uint16 cell counts at about 1.43 mV per count, checksum, `0D` — one connection at a time, opened only when cell detail is wanted. **Never a write. `FFE7` and anything labelled DFU are never touched**, at any point, by any code path: that is the firmware-update door on the BMS that runs the car's power, and the downside is a bricked pack in the cargo bin. Bring-up on a dev board (P116) before anything talks to the car's pack.

**The publication.** `0x220` at 2 Hz — pack mV, cell 1 mV, cell 2 mV, flags. `0x221` at 2 Hz — cell 3 mV, cell 4 mV, the spread in mV, flags. The flags are freshness, not health: advertisement fresh (under 10 s), GATT connected, cell frame fresh, checksum failed. The spread is derived on the ICU because it is the number that actually says something about the pack — one count of spread is a healthy balance, and a widening spread over months is the thing worth watching.

**What is not published, and why that is a decision.** The type-01 frame carries **voltages only**. Pack current, state of charge and temperature have no source, so they are **not on the bus at all** — not as zero, not as 0xFF. A zero on a bus is a number and someone will eventually believe it, on a gauge or in a log, and a battery reading 0 A while cranking is worse than a battery reading nothing. The fields stay defined in the CAN map with no source behind them, marked so, which is the shape they take the day the protocol is known. That day is `W-330b` — the ask to Ionic — and D-330's deferred SmartShunt is still the fallback that would answer it with hardware.

**In the data.** `icu_channels` IC24 rewritten: the reader, the frames, the prohibition, and the bring-up cross-check that the four cell counts summed must agree with the advertised pack voltage, which is how the 1.43 mV scale was confirmed in the first place."
D-346,The dash node,CAN2's second terminator is at the dash node,2026-09-12,standing,D-079,,,D-318,"**D-346 — CAN2's second 120 Ω terminator is at the dash node. D-079 is superseded on the terminator's location and stands on everything else.** Agent, 2026-09-12, applying a consequence D-318 stated and the rows never received. *Supersedes* **D-079**.

D-079 fitted the far-end terminator ""in the engine bay, capped across `L1-S1 9/10`"", with the PMU's software termination at the other end, and its principle — the bus is electrically correct before any second node exists, and node count never sets termination — is untouched and remains the rule.

**Then D-318 deleted the engine-bay drop.** Camden ruled that CAN never leaves the dashboard: no rear node, no engine-bay drop, and every computer including a future ECU is a dash node. `L1-S1 9` and `10` went back to sealing plugs and, in D-318's own words, ""the terminator moves to the dash node, which becomes a physical end of the bus rather than the middle of it.""

**The rows did not follow.** `pins` pin 24 still read ""120 Ω at the engine-bay drop"" and both CAN2 pins still listed `L1-S1 9` and `L1-S1 10` among their destinations — cavities that are sealing plugs. Anyone reading the pin table would have built a bus with one terminator and a stub to nowhere. This decision exists so the supersession is visible in `DECISIONS.md` and searching for D-079 leads here.

**Where it physically goes.** Across the CAN2 pair at the **dash node itself**, at the end of the run — not inside any drop's plug. That keeps the bus a line with two ends, the PMU and the node, and leaves `DP-ICU-A`, `DP-DCU` and `DP-KEY` as short stubs off a properly terminated backbone, all of them inside the dash and none long enough to matter at 500 kbps. Putting it in a drop's plug would have made the terminator depend on which module is fitted, and `DP-KEY` is dust-capped this build.

**In the data.** `pins` pin 24 circuit and destinations, pin 37 destinations. The ten carted 120 Ω resistors (P070) are unaffected — D-318 already said so. CAN1's two terminators, at the PMU and inside the `DP-DIAG` plug, are a separate bus and unchanged."
